X,Y,CCN,REPORT_DAT,SHIFT,METHOD,OFFENSE,BLOCK,XBLOCK,YBLOCK,WARD,ANC,DISTRICT,PSA,NEIGHBORHOOD_CLUSTER,BLOCK_GROUP,CENSUS_TRACT,VOTING_PRECINCT,LATITUDE,LONGITUDE,BID,START_DATE,END_DATE,OBJECTID,OCTO_RECORD_ID
393645.649999999,140765.550000001,25137173,2025/09/08 11:44:51+00,DAY,OTHERS,THEFT/OTHER,3700 - 3749 BLOCK OF NEWARK STREET NW,393645.65,140765.55,3,3A,2,204,Cluster 14,001002 4,001002,Precinct 29,38.934751414,-77.0732898841,,2025/09/08 11:17:00+00,2025/09/08 11:40:00+00,807305080,
392778.880000003,143461.600000001,25137571,2025/09/09 02:19:15+00,EVENING,OTHERS,THEFT F/AUTO,4217 - 4299 BLOCK OF JENIFER STREET NW,392778.88,143461.6,3,3E,2,202,Cluster 11,001100 2,001100,Precinct 32,38.9590314802,-77.0833154217,,2025/09/05 15:15:00+00,2025/09/05 15:30:00+00,807305081,
403992.450000003,135998.82,25137818,2025/09/09 18:13:37+00,DAY,OTHERS,THEFT F/AUTO,100 - 222 BLOCK OF 35TH STREET NE,403992.45,135998.82,7,7F,6,603,Cluster 32,009603 3,009603,Precinct 102,38.8918250184,-76.9539795385,,2025/09/06 17:30:00+00,2025/09/06 18:00:00+00,807305082,
396256.380000003,138986.43,25138337,2025/09/10 14:30:25+00,DAY,OTHERS,MOTOR VEHICLE THEFT,1800 - 1899 BLOCK OF WYOMING AVENUE NW,396256.38,138986.43,1,1C,3,303,Cluster 1,004002 2,004002,Precinct 25,38.9187395462,-77.0431685152,ADAMS MORGAN,2025/09/09 23:00:00+00,2025/09/10 14:18:00+00,807305083,
398758.710000001,145213.059999999,25138426,2025/09/10 16:53:39+00,DAY,OTHERS,THEFT/OTHER,100 - 199 BLOCK OF CARROLL STREET NW,398758.71,145213.06,4,4B,4,401,Cluster 17,001702 2,001702,Precinct 63,38.9748378665,-77.014324859,,2025/09/10 15:54:00+00,2025/09/10 15:55:00+00,807305084,
402357.640000001,134072.23,25138619,2025/09/10 23:11:48+00,EVENING,OTHERS,THEFT/OTHER,2200 - 2305 BLOCK OF PENNSYLVANIA AVENUE SE,402357.64,134072.23,7,7B,6,607,Cluster 34,007601 1,007601,Precinct 111,38.8744754585,-76.9728303927,,2025/09/10 16:18:00+00,2025/09/10 16:46:00+00,807305085,
402904.955399998,132006.727600001,25139342,2025/09/12 08:23:20+00,MIDNIGHT,OTHERS,THEFT/OTHER,2801 - 2913 BLOCK OF NAYLOR ROAD SE,402904.955360649,132006.727639933,7,7B,6,606,Cluster 35,007603 4,007603,Precinct 113,38.8558669238,-76.9665318196,,2025/09/12 04:44:00+00,2025/09/12 05:48:00+00,807305086,
396891.659999996,139999.23,25139673,2025/09/12 20:26:14+00,EVENING,OTHERS,THEFT/OTHER,3000 - 3099 BLOCK OF 15TH STREET NW,396891.66,139999.23,1,1A,3,302,Cluster 2,002802 3,002802,Precinct 36,38.9278656487,-77.0358475471,,2025/09/09 17:00:00+00,2025/09/12 20:11:00+00,807305087,
398946.670000002,139329.829999998,25140120,2025/09/13 14:46:38+00,DAY,OTHERS,THEFT/OTHER,2400 - 2499 BLOCK OF 1ST STREET NW,398946.67,139329.83,5,5E,3,306,Cluster 21,003301 1,003301,Precinct 135,38.9218403474,-77.0121467103,,2025/09/13 12:40:00+00,2025/09/13 14:00:00+00,807305088,
394875.549999997,140625.780000001,25140753,2025/09/14 18:32:06+00,DAY,OTHERS,MOTOR VEHICLE THEFT,2900 - 3029 BLOCK OF MACOMB STREET NW,394875.55,140625.78,3,3C,2,204,Cluster 15,000600 2,000600,Precinct 27,38.933500358,-77.0591034083,,2025/09/14 17:00:00+00,2025/09/14 18:30:00+00,807305767,
402318,136854,25141198,2025/09/15 15:11:55+00,DAY,OTHERS,MOTOR VEHICLE THEFT,2300 BLOCK OF 4TH STREET NE,402318,136854,5,5F,5,502,Cluster 21,009204 2,009204,Precinct 74,38.8995348016,-76.9732778229,,2025/09/15 14:33:00+00,2025/09/22 15:10:00+00,807305768,
399759.590000004,138303.850000001,25141499,2025/09/16 00:38:25+00,EVENING,OTHERS,THEFT/OTHER,200 - 299 BLOCK OF R STREET NE,399759.59,138303.85,5,5F,5,502,Cluster 21,008702 2,008702,Precinct 75,38.9125985791,-77.0027719824,NOMA,2025/09/15 23:38:00+00,,807305769,
394866.200000003,137711.84,25142302,2025/09/17 17:40:04+00,DAY,OTHERS,THEFT F/AUTO,1300 - 1319 BLOCK OF 30TH STREET NW,394866.2,137711.84,2,2E,2,206,Cluster 4,000102 3,000102,Precinct 5,38.9072505905,-77.0591894567,,2025/09/17 14:30:00+00,2025/09/17 14:40:00+00,807305770,
400231.871799998,135453.910799999,25143387,2025/09/19 17:35:37+00,DAY,OTHERS,THEFT F/AUTO,600 - 699 BLOCK OF NORTH CAROLINA AVENUE SE,400231.871774168,135453.910779132,6,6B,1,107,Cluster 26,006600 2,006600,Precinct 89,38.8869253065,-76.9973274273,,2025/09/19 17:10:00+00,2025/09/19 17:45:00+00,807305771,
402093.560000002,136772.48,25143629,2025/09/20 00:50:07+00,EVENING,KNIFE,ASSAULT W/DANGEROUS WEAPON,1900 - 1999 BLOCK OF BENNING ROAD NE,402093.56,136772.48,7,7D,5,507,Cluster 25,007903 1,007903,Precinct 80,38.8988010033,-76.975865442,,2025/09/19 23:27:00+00,2025/09/20 00:50:00+00,807305772,
401506.469999999,134591.309999999,25144104,2025/09/20 23:23:02+00,EVENING,OTHERS,ASSAULT W/DANGEROUS WEAPON,1500 - 1649 BLOCK OF PENNSYLVANIA AVENUE SE,401506.47,134591.31,6,6B,1,106,Cluster 26,007100 3,007100,Precinct 91,38.8791534063,-76.982638197,CAPITOL HILL,2025/09/20 22:09:00+00,2025/09/20 22:45:00+00,807305773,
406249.483199999,135945.586300001,25144369,2025/09/21 11:01:28+00,DAY,OTHERS,THEFT/OTHER,100 - 199 BLOCK OF DIVISION AVENUE NE,406249.483203752,135945.586267588,7,7C,6,608,Cluster 33,007808 1,007808,Precinct 96,38.8913323221,-76.927963498,,2025/09/21 08:26:00+00,2025/09/21 11:01:00+00,807305774,
402808.880000003,132407.5,25144436,2025/09/21 15:30:34+00,DAY,OTHERS,MOTOR VEHICLE THEFT,2700 - 2845 BLOCK OF ALABAMA AVENUE SE,402808.88,132407.5,7,7B,6,606,Cluster 35,007603 2,007603,Precinct 113,38.8594775631,-76.9676370731,,2025/09/21 14:19:00+00,2025/09/21 15:30:00+00,807305775,
397323.649999999,140923.07,25146314,2025/09/25 00:28:04+00,EVENING,GUN,ASSAULT W/DANGEROUS WEAPON,3536 - 3599 BLOCK OF HOLMEAD PLACE NW,397323.65,140923.07,1,1A,4,408,Cluster 2,002900 2,002900,Precinct 42,38.936189303,-77.03086914,,2025/09/24 21:55:00+00,,807305776,
399058.07,137651.34,25147094,2025/09/26 13:51:02+00,DAY,OTHERS,ROBBERY,22 - 99 BLOCK OF NEW YORK AVENUE NW,399058.07,137651.34,5,5E,3,308,Cluster 21,004600 1,004600,Precinct 19,38.9067200736,-77.0108597737,,2025/09/26 03:00:00+00,2025/09/26 13:51:00+00,807305777,
397171.109999999,137408.25,25147680,2025/09/27 12:19:26+00,DAY,OTHERS,THEFT/OTHER,1100 - 1199 BLOCK OF VERMONT AVENUE NW,397171.11,137408.25,2,2C,2,207,Cluster 8,010100 3,010100,Precinct 17,38.9045261865,-77.0326140595,DOWNTOWN,2025/09/27 11:59:00+00,2025/09/27 12:10:00+00,807305778,
398814.329999998,137856.59,25131936,2025/08/30 01:52:25+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,100 - 299 BLOCK OF O STREET NW,398814.33,137856.59,5,5E,3,308,Cluster 21,004600 2,004600,Precinct 19,38.9085687416,-77.0136702745,,2025/08/29 20:00:00+00,2025/08/29 20:23:00+00,807306608,
400777.100000001,140572.140000001,25132093,2025/08/30 00:46:10+00,EVENING,OTHERS,THEFT/OTHER,3500 - 3599 BLOCK OF 12TH STREET NE,400777.1,140572.14,5,5B,5,504,Cluster 22,009301 2,009301,Precinct 73,38.9330317526,-76.9910372911,,2025/08/29 23:53:00+00,2025/08/30 00:30:00+00,807306609,
397551.670000002,142144.530000001,25134586,2025/09/03 17:45:46+00,DAY,OTHERS,THEFT/OTHER,1200 - 1299 BLOCK OF CRITTENDEN STREET NW,397551.67,142144.53,4,4E,4,404,Cluster 18,002002 1,002002,Precinct 48,38.9471932319,-77.0282435061,,2025/09/02 22:00:00+00,2025/09/03 17:18:00+00,807306610,
395540.119999997,137133.82,25140482,2025/09/14 03:28:48+00,MIDNIGHT,OTHERS,THEFT/OTHER,900 - 1010 BLOCK OF 24TH STREET NW,395540.12,137133.82,2,2A,2,207,Cluster 5,005601 3,005601,Precinct 3,38.9020472622,-77.051415835,,2025/09/13 22:20:00+00,2025/09/13 22:21:00+00,807306791,
397162.060000002,140182.43,25141514,2025/09/16 01:45:20+00,EVENING,OTHERS,THEFT/OTHER,3100 - 3299 BLOCK OF 14TH STREET NW,397162.06,140182.43,1,1A,3,302,Cluster 2,002802 1,002802,Precinct 39,38.9295168861,-77.0327298633,,2025/09/16 00:44:00+00,,807306792,
396877.43,138856.199999999,25141689,2025/09/16 13:48:05+00,DAY,OTHERS,THEFT F/AUTO,2000 - 2099 BLOCK OF NEW HAMPSHIRE AVENUE NW,396877.43,138856.2,1,1B,3,301,Cluster 6,004300 3,004300,Precinct 22,38.9175688178,-77.036006458,,2025/09/15 15:00:00+00,2025/09/15 16:45:00+00,807306793,
397194.759999998,137509.469999999,25142134,2025/09/17 08:19:21+00,MIDNIGHT,OTHERS,THEFT/OTHER,1 - 1 BLOCK OF THOMAS CIRCLE NW,397194.76,137509.47,2,2C,2,207,Cluster 8,010100 1,010100,Precinct 17,38.9054380874,-77.0323418139,DOWNTOWN,2025/09/17 07:24:00+00,2025/09/17 07:29:00+00,807306794,
397102.969999999,143205.219999999,25132465,2025/08/30 18:57:38+00,DAY,OTHERS,THEFT F/AUTO,5500 - 5599 BLOCK OF 14TH STREET NW,397102.97,143205.22,4,4E,4,403,Cluster 18,002001 1,002001,Precinct 53,38.956746849,-77.0334241103,,2025/08/28 17:30:00+00,2025/08/28 18:30:00+00,807307077,
399390.5,143840.84,25132989,2025/08/31 18:13:14+00,DAY,OTHERS,MOTOR VEHICLE THEFT,5900 - 5949 BLOCK OF CHILLUM PLACE NE,399390.5,143840.84,4,4B,4,406,Cluster 19,009505 2,009505,Precinct 64,38.9624772436,-77.007032593,,2025/08/31 16:10:00+00,2025/08/31 17:30:00+00,807307078,
398307.07,142327.170000002,25133644,2025/09/02 02:10:42+00,EVENING,OTHERS,THEFT F/AUTO,4800 - 4823 BLOCK OF 5TH STREET NW,398307.07,142327.17,4,4D,4,407,Cluster 18,002201 1,002201,Precinct 55,38.9488402843,-77.0195297951,,2025/09/01 21:00:00+00,2025/09/01 21:30:00+00,807307079,
397228.310000002,137253.239999998,25133677,2025/09/02 17:24:59+00,DAY,OTHERS,THEFT F/AUTO,1000 - 1099 BLOCK OF 14TH STREET NW,397228.31,137253.24,2,2C,2,209,Cluster 8,010100 3,010100,Precinct 129,38.9031299841,-77.0319539795,DOWNTOWN,2025/09/01 23:25:00+00,2025/09/02 01:15:00+00,807307080,
399352.488799997,134192.1699,25135700,2025/09/05 16:43:01+00,DAY,OTHERS,BURGLARY,1200 - 1299 BLOCK OF HALF STREET SE,399352.488797352,134192.169945961,8,8F,1,106,Cluster 27,007201 1,007201,Precinct 131,38.8755588474,-77.0074620773,CAPITOL RIVERFRONT,2025/09/05 12:32:00+00,2025/09/05 16:43:00+00,807307081,
397229.100000001,138975.93,25136438,2025/09/06 21:20:35+00,EVENING,OTHERS,THEFT/OTHER,2100 - 2199 BLOCK OF 14TH STREET NW,397229.1,138975.93,1,1B,3,305,Cluster 3,004401 2,004401,Precinct 22,38.9186485641,-77.0319518232,,2025/09/06 20:51:00+00,2025/09/06 21:00:00+00,807307082,
398010.079999998,138818.940000001,25137193,2025/09/08 15:33:01+00,DAY,OTHERS,THEFT/OTHER,2000 - 2099 BLOCK OF 8TH STREET NW,398010.08,138818.94,1,1B,3,305,Cluster 3,003500 3,003500,Precinct 37,38.917236462,-77.0229457261,,2025/09/08 12:21:00+00,2025/09/08 13:28:00+00,807307083,
401727.640000001,139196.609999999,25137732,2025/09/12 14:58:42+00,DAY,OTHERS,MOTOR VEHICLE THEFT,1700 - 1779 BLOCK OF MONTANA AVENUE NE,401727.64,139196.61,5,5C,5,505,Cluster 22,009102 2,009102,Precinct 72,38.9206391916,-76.9800776686,,2025/09/09 10:48:00+00,2025/09/09 14:08:00+00,807307084,
394449.149999999,137479.059999999,25137918,2025/09/09 20:46:58+00,EVENING,OTHERS,THEFT/OTHER,3200 - 3275 BLOCK OF M STREET NW,394449.15,137479.06,2,2E,2,206,Cluster 4,000202 3,000202,Precinct 6,38.9051510928,-77.0639958956,GEORGETOWN,2025/09/09 17:32:00+00,2025/09/09 18:54:00+00,807307085,
396171.049999997,137945.800000001,25138291,2025/09/10 12:58:43+00,DAY,OTHERS,THEFT/OTHER,1 - 7 BLOCK OF DUPONT CIRCLE NW,396171.05,137945.8,2,2B,2,208,Cluster 6,005502 3,005502,Precinct 14,38.9093648355,-77.0441466713,DUPONT CIRCLE,2025/09/10 12:25:00+00,2025/09/10 12:27:00+00,807307086,
400840.659999996,139142.940000001,25131829,2025/08/29 17:18:30+00,DAY,OTHERS,THEFT/OTHER,1000 - 1249 BLOCK OF BRENTWOOD ROAD NE,400840.66,139142.94,5,5C,5,505,Cluster 22,009102 3,009102,Precinct 72,38.9201570109,-76.9903059701,,2025/08/29 16:26:00+00,2025/08/29 17:00:00+00,807308028,
391696.789999999,141919.059999999,25131882,2025/08/29 19:00:56+00,DAY,OTHERS,THEFT/OTHER,4800 - 4899 BLOCK OF MASSACHUSETTS AVENUE NW,391696.79,141919.06,3,3E,2,202,Cluster 11,001003 3,001003,Precinct 30,38.945126307,-77.0957816153,,2025/08/29 17:30:00+00,2025/08/29 18:59:00+00,807308029,
399688.609999999,130021.079999998,25133006,2025/08/31 18:55:48+00,DAY,OTHERS,THEFT F/AUTO,140 - 199 BLOCK OF UPSAL STREET SE,399688.61,130021.08,8,8C,7,707,Cluster 39,009803 1,009803,Precinct 124,38.8379840777,-77.0035866459,,2025/08/31 17:37:00+00,2025/08/31 18:55:00+00,807308416,
402164.749799997,130679.714200001,25133826,2025/09/02 11:36:25+00,DAY,OTHERS,MOTOR VEHICLE THEFT,1900 - 2099 BLOCK OF MISSISSIPPI AVENUE SE,402164.749791962,130679.714166701,8,8E,7,704,Cluster 38,007409 2,007409,Precinct 116,38.8439147417,-76.975063952,,2025/09/02 09:49:00+00,,807308417,
393473.229999997,144062.600000001,25134071,2025/09/02 20:16:27+00,EVENING,OTHERS,THEFT F/AUTO,5523 - 5599 BLOCK OF CONNECTICUT AVENUE NW,393473.23,144062.6,3,3/4G,2,201,Cluster 10,001100 1,001100,Precinct 32,38.9644508729,-77.0753099146,,2025/09/02 18:27:00+00,2025/09/02 18:28:00+00,807308418,
401521.469999999,136902.829999998,25134773,2025/09/04 00:44:12+00,EVENING,OTHERS,THEFT/OTHER,1500 - 1599 BLOCK OF BENNING ROAD NE,401521.47,136902.83,5,5D,5,507,Cluster 23,008904 1,008904,Precinct 79,38.8999764193,-76.9824602061,,2025/09/03 21:49:00+00,2025/09/03 23:03:00+00,807308419,
405881.990000002,137071.75,25136766,2025/09/07 17:29:14+00,DAY,OTHERS,ROBBERY,4824 - 4899 BLOCK OF JAY STREET NE,405881.99,137071.75,7,7C,6,602,Cluster 31,007809 2,007809,Precinct 94,38.901479748,-76.9321898721,,2025/09/07 14:24:00+00,2025/09/07 16:30:00+00,807308420,
397754.159999996,139859.27,25137514,2025/09/09 03:54:33+00,MIDNIGHT,OTHERS,THEFT/OTHER,2818 - 2899 BLOCK OF SHERMAN AVENUE NW,397754.16,139859.27,1,1A,3,304,Cluster 2,003500 1,003500,Precinct 37,38.9266074729,-77.0259001376,,2025/09/08 22:19:00+00,2025/09/08 22:57:00+00,807308421,
397229.100000001,138975.93,25137769,2025/09/09 13:39:56+00,DAY,OTHERS,THEFT/OTHER,2100 - 2199 BLOCK OF 14TH STREET NW,397229.1,138975.93,1,1B,3,305,Cluster 3,004401 2,004401,Precinct 22,38.9186485641,-77.0319518232,,2025/09/09 13:00:00+00,2025/09/09 13:10:00+00,807308422,
397904.399999999,140846.07,25139504,2025/09/12 15:15:47+00,DAY,OTHERS,THEFT/OTHER,3639 - 3649 BLOCK OF GEORGIA AVENUE NW,397904.4,140846.07,1,1E,4,409,Cluster 2,003100 2,003100,Precinct 43,38.9354972411,-77.0241705089,,2025/09/12 14:36:00+00,,807308423,
401972.210000001,135367.5,25140370,2025/09/14 00:19:52+00,EVENING,OTHERS,THEFT/OTHER,19TH STREET SE AND BURKE STREET SE,401972.21001578,135367.49999505,7,7D,1,107,Cluster 26,006801 1,006801,Precinct 87,38.8861447039,-76.9772683975,,2025/09/13 22:49:00+00,2025/09/13 23:42:00+00,807308424,
393908.390000001,138522.559999999,25141167,2025/09/15 14:19:43+00,DAY,OTHERS,THEFT F/AUTO,3500 - 3599 BLOCK OF S STREET NW,393908.39,138522.56,2,2E,2,206,Cluster 4,000300 1,000300,Precinct 6,38.9145477141,-77.0702395861,,2025/09/15 01:30:00+00,2025/09/15 10:30:00+00,807308425,
397162.310000002,140976.59,25141935,2025/09/17 02:54:05+00,EVENING,OTHERS,THEFT/OTHER,3600 - 3699 BLOCK OF 14TH STREET NW,397162.31,140976.59,1,1D,4,408,Cluster 2,002801 2,002801,Precinct 41,38.9366709208,-77.0327302639,,2025/09/16 21:04:00+00,2025/09/16 21:42:00+00,807308426,
401740.25,137077.199999999,25142160,2025/09/17 11:55:20+00,DAY,OTHERS,THEFT/OTHER,1600 - 1699 BLOCK OF MARYLAND AVENUE NE,401740.25,137077.2,5,5D,5,507,Cluster 23,008904 1,008904,Precinct 79,38.9015468006,-76.9799376272,,2025/09/17 04:00:00+00,,807308427,
400931.07,135354.84,25142278,2025/09/17 16:53:49+00,DAY,OTHERS,THEFT F/AUTO,1200 - 1299 BLOCK OF C STREET SE,400931.07,135354.84,6,6B,1,107,Cluster 26,006700 2,006700,Precinct 88,38.8860323768,-76.9892685467,,2025/09/17 15:45:00+00,2025/09/17 15:50:00+00,807308428,
397115.329999998,137709.949999999,25138450,2025/09/10 17:50:47+00,DAY,OTHERS,THEFT/OTHER,1400 - 1499 BLOCK OF N STREET NW,397115.33,137709.95,2,2F,2,208,Cluster 7,005203 1,005203,Precinct 17,38.9072438239,-77.0332584101,,2025/09/09 19:22:00+00,2025/09/09 19:33:00+00,807308731,
399287.710000001,138427.449999999,25139136,2025/09/11 22:20:13+00,EVENING,OTHERS,THEFT/OTHER,1720 - 1799 BLOCK OF LINCOLN ROAD NE,399287.71,138427.45,5,5F,5,502,Cluster 21,008701 1,008701,Precinct 75,38.9137117538,-77.0082129952,,2025/09/11 04:00:00+00,2025/09/11 09:00:00+00,807308732,
398098.850000001,136808.920000002,25140140,2025/09/15 18:30:38+00,DAY,OTHERS,THEFT/OTHER,700 - 799 BLOCK OF 7TH STREET NW,398098.85,136808.92,2,2C,1,101,Cluster 8,005801 2,005801,Precinct 129,38.8991297051,-77.0219165566,DOWNTOWN,2025/09/13 14:40:00+00,2025/09/13 16:30:00+00,807308733,
402451.93,132622.469999999,25140872,2025/09/14 23:12:21+00,EVENING,KNIFE,ROBBERY,2301 - 2399 BLOCK OF 24TH STREET SE,402451.93,132622.47,8,8B,7,702,Cluster 36,007502 1,007502,Precinct 134,38.8614151706,-76.9717489586,,2025/09/14 19:30:00+00,2025/09/14 19:40:00+00,807308734,
393254.530000001,141351.899999999,25141913,2025/09/16 21:31:26+00,EVENING,OTHERS,THEFT/OTHER,10 - 99 BLOCK OF RIDGE SQUARE NW,393254.53,141351.9,3,3A,2,204,Cluster 14,001002 2,001002,Precinct 29,38.9400305108,-77.0778067509,,2025/09/16 20:15:00+00,2025/09/16 21:00:00+00,807308735,
400846.149999999,137116.190000001,25142454,2025/09/17 22:39:30+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,900 - 999 BLOCK OF 12TH STREET NE,400846.15,137116.19,6,6A,1,104,Cluster 25,008410 1,008410,Precinct 82,38.9018993517,-76.9902451599,,2025/09/17 14:00:00+00,2025/09/17 18:00:00+00,807308736,
401578.710000001,140348.920000002,25143160,2025/09/19 06:24:11+00,MIDNIGHT,OTHERS,MOTOR VEHICLE THEFT,1600 - 1699 BLOCK OF KEARNY STREET NE,401578.71,140348.92,5,5B,5,504,Cluster 22,009301 1,009301,Precinct 70,38.931019844,-76.981792409,,2025/09/19 05:48:00+00,2025/09/19 06:20:00+00,807308737,
400898.659999996,133037.640000001,25143861,2025/09/20 12:32:14+00,DAY,OTHERS,BURGLARY,2101 - 2199 BLOCK OF MARTIN LUTHER KING JR AVENUE SE,400898.66,133037.64,8,8A,7,701,Cluster 28,007503 1,007503,Precinct 114,38.8651581532,-76.9896451318,ANACOSTIA,2025/09/20 11:07:00+00,2025/09/20 12:00:00+00,807308738,
399590.846600004,129254.674600001,25144237,2025/09/21 05:18:22+00,MIDNIGHT,GUN,ASSAULT W/DANGEROUS WEAPON,100 - 199 BLOCK OF ATLANTIC STREET SE,399590.846621573,129254.674645379,8,8D,7,707,Cluster 39,009803 2,009803,Precinct 124,38.8310799071,-77.0047122463,,2025/09/21 02:59:00+00,2025/09/21 05:15:00+00,807308739,
395859.119999997,136983.59,25144347,2025/09/21 11:52:30+00,DAY,OTHERS,SEX ABUSE,2100 - 2199 BLOCK OF I STREET NW,395859.12,136983.59,2,2A,2,207,Cluster 5,010800 1,010800,Precinct 2,38.9006954977,-77.0477373308,,2025/09/21 05:30:00+00,2025/09/21 06:30:00+00,807308740,
397746.0,137450.41,25145609,2025/09/24 01:21:25+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,1100 - 1199 BLOCK OF 10TH STREET NW,397746,137450.41,2,2F,3,307,Cluster 8,004902 3,004902,Precinct 129,38.9049076407,-77.0259863348,,2025/09/03 16:00:00+00,2025/09/23 19:40:00+00,807308741,
398186.630000003,137367.899999999,25145910,2025/09/24 07:55:55+00,MIDNIGHT,OTHERS,THEFT F/AUTO,600 - 699 BLOCK OF L STREET NW,398186.63,137367.9,2,2G,3,308,Cluster 8,004802 2,004802,Precinct 18,38.9041653812,-77.0209061,,2025/09/24 07:25:00+00,,807308742,
400754.280000001,141106.02,25146499,2025/09/25 13:18:22+00,DAY,OTHERS,THEFT F/AUTO,1100 - 1179 BLOCK OF MICHIGAN AVENUE NE,400754.28,141106.02,5,5B,4,405,Cluster 20,009504 1,009504,Precinct 68,38.9378411234,-76.9912998995,,2025/09/24 12:00:00+00,2025/09/24 19:35:00+00,807308743,
400489.770000003,128759.199999999,25146500,2025/09/25 15:37:25+00,DAY,OTHERS,THEFT/OTHER,700 - 860 BLOCK OF SOUTHERN AVENUE SE,400489.77,128759.2,8,8E,7,706,Cluster 39,009811 2,009811,Precinct 125,38.8266163993,-76.9943596393,,2025/09/25 11:26:00+00,2025/09/25 15:18:00+00,807308744,
400638.071500003,135286.5068,25146557,2025/09/25 15:09:23+00,DAY,OTHERS,THEFT F/AUTO,300 - 339 BLOCK OF 10TH STREET SE,400638.071454545,135286.506842977,6,6B,1,107,Cluster 26,006700 3,006700,Precinct 88,38.8854170672,-76.9926456927,,2025/09/24 16:30:00+00,2025/09/24 16:45:00+00,807308745,
397179.799999997,137320.690000001,25147607,2025/09/27 06:40:24+00,MIDNIGHT,OTHERS,THEFT F/AUTO,1400 - 1419 BLOCK OF L STREET NW,397179.8,137320.69,2,2C,2,207,Cluster 8,010100 3,010100,Precinct 129,38.9037374432,-77.0325135136,DOWNTOWN,2025/09/27 05:31:00+00,,807308746,
398758.710000001,145213.059999999,25142299,2025/09/17 17:29:24+00,DAY,OTHERS,THEFT/OTHER,100 - 199 BLOCK OF CARROLL STREET NW,398758.71,145213.06,4,4B,4,401,Cluster 17,001702 2,001702,Precinct 63,38.9748378665,-77.014324859,,2025/09/17 16:55:00+00,2025/09/17 17:10:00+00,807308841,
407549.305,136017.248399999,25142558,2025/09/18 02:01:38+00,EVENING,OTHERS,ROBBERY,6100 - 6199 BLOCK OF BANKS PLACE NE,407549.304996959,136017.248443655,7,7C,6,608,Cluster 31,007808 2,007808,Precinct 96,38.8919676806,-76.9129799415,,2025/09/18 00:40:00+00,2025/09/18 02:00:00+00,807308842,
397163.18,142304.190000001,25142875,2025/09/18 19:54:07+00,EVENING,OTHERS,THEFT/OTHER,4800 - 4813 BLOCK OF 14TH STREET NW,397163.18,142304.19,4,4E,4,404,Cluster 18,002002 1,002002,Precinct 54,38.9486303248,-77.0327257186,,2025/09/18 14:00:00+00,2025/09/18 19:25:00+00,807308843,
396168.030000001,137321.600000001,25143459,2025/09/19 19:46:59+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,1900 - 1999 BLOCK OF L STREET NW,396168.03,137321.6,2,2C,2,207,Cluster 6,010700 1,010700,Precinct 17,38.9037418123,-77.0441780082,GOLDEN TRIANGLE,2025/07/26 16:00:00+00,2025/08/05 22:00:00+00,807308844,
399272.369999997,136594.949999999,25143578,2025/09/20 02:16:35+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,1 - 99 BLOCK OF MASSACHUSETTS AVENUE NE,399272.37,136594.95,6,6C,1,102,Cluster 25,010603 1,010603,Precinct 144,38.8972039407,-77.0083879302,CAPITOL HILL,2025/09/19 22:02:00+00,2025/09/19 23:29:00+00,807308845,
396830.43,137253.620000001,25144846,2025/09/22 11:40:41+00,DAY,OTHERS,THEFT/OTHER,1000 - 1099 BLOCK OF 16TH STREET NW,396830.43,137253.62,2,2C,2,207,Cluster 6,010100 1,010100,Precinct 17,38.9031320626,-77.0365410195,DOWNTOWN,2025/09/22 11:10:00+00,2025/09/22 11:13:00+00,807308846,
406332.364699997,135883.9476,25145264,2025/09/23 03:02:02+00,MIDNIGHT,OTHERS,THEFT/OTHER,5200 - 5299 BLOCK OF AMES STREET NE,406332.364739829,135883.947579531,7,7C,6,608,Cluster 33,007808 1,007808,Precinct 96,38.890776465,-76.9270087081,,2025/09/23 01:14:00+00,2025/09/23 01:20:00+00,807308847,
398954.829999998,134715.899999999,25424008,2025/09/15 12:02:09+00,DAY,OTHERS,THEFT/OTHER,1 - 99 BLOCK OF H STREET SW,398954.83,134715.9,6,6D,1,103,Cluster 9,010500 5,010500,Precinct 128,38.880276431,-77.0120455908,SOUTHWEST,2025/09/13 15:53:00+00,2025/09/13 23:00:00+00,807310469,
392485.0,137906.75,25424028,2025/09/16 15:01:25+00,DAY,OTHERS,THEFT/OTHER,4531 - 4549 BLOCK OF MACARTHUR BOULEVARD NW,392485,137906.75,3,3D,,,Cluster 13,000802 1,000802,Precinct 7,38.9089892727,-77.0866453008,,2025/09/15 16:10:00+00,2025/09/15 16:40:00+00,807310470,
401051.689999998,137862.620000001,25424131,2025/09/24 15:33:12+00,DAY,OTHERS,THEFT F/AUTO,1614 - 1648 BLOCK OF WEST VIRGINIA AVENUE NE,401051.69,137862.62,5,5D,5,506,Cluster 23,008804 1,008804,Precinct 76,38.9086232324,-76.987874449,,2025/09/21 05:00:00+00,2025/09/21 05:05:00+00,807310471,
